movie_key,genre_key,genre_order,is_primary
mov_tmdb_80321,gen_adventure,4,False
mov_tmdb_80585,gen_comedy,1,True
mov_tmdb_80585,gen_drama,2,False
mov_tmdb_80585,gen_romance,3,False
mov_tmdb_80585,gen_music,4,False
mov_tmdb_87428,gen_comedy,1,True
mov_tmdb_72331,gen_action,1,True
mov_tmdb_72331,gen_fantasy,2,False
mov_tmdb_72331,gen_horror,3,False
mov_tmdb_62177,gen_adventure,1,True
mov_tmdb_62177,gen_animation,2,False
mov_tmdb_62177,gen_family,3,False
mov_tmdb_62177,gen_fantasy,4,False
mov_tmdb_1930,gen_action,1,True
mov_tmdb_1930,gen_adventure,2,False
mov_tmdb_1930,gen_science_fiction,3,False
mov_tmdb_57800,gen_animation,1,True
mov_tmdb_57800,gen_comedy,2,False
mov_tmdb_57800,gen_adventure,3,False
mov_tmdb_57800,gen_family,4,False
mov_tmdb_77930,gen_drama,1,True
mov_tmdb_77930,gen_comedy,2,False
mov_tmdb_103370,gen_drama,1,True
mov_tmdb_103370,gen_comedy,2,False
mov_tmdb_103370,gen_crime,3,False
mov_tmdb_72105,gen_comedy,1,True
mov_tmdb_72105,gen_fantasy,2,False
mov_tmdb_82525,gen_crime,1,True
mov_tmdb_82525,gen_drama,2,False
mov_tmdb_82525,gen_thriller,3,False
mov_tmdb_49026,gen_action,1,True
mov_tmdb_49026,gen_crime,2,False
mov_tmdb_49026,gen_drama,3,False
mov_tmdb_49026,gen_thriller,4,False
mov_tmdb_85446,gen_music,1,True
mov_tmdb_85446,gen_drama,2,False
mov_tmdb_85446,gen_romance,3,False
mov_tmdb_80035,gen_comedy,1,True
mov_tmdb_80035,gen_action,2,False
mov_tmdb_80035,gen_science_fiction,3,False
mov_tmdb_82650,gen_comedy,1,True
mov_tmdb_82650,gen_family,2,False
mov_tmdb_64635,gen_action,1,True
mov_tmdb_64635,gen_science_fiction,2,False
mov_tmdb_64635,gen_thriller,3,False
mov_tmdb_77174,gen_family,1,True
mov_tmdb_77174,gen_animation,2,False
mov_tmdb_77174,gen_adventure,3,False
mov_tmdb_77174,gen_comedy,4,False
mov_tmdb_82696,gen_drama,1,True
mov_tmdb_82696,gen_comedy,2,False
mov_tmdb_82696,gen_romance,3,False
mov_tmdb_49040,gen_action,1,True
mov_tmdb_49040,gen_thriller,2,False
mov_tmdb_76163,gen_action,1,True
mov_tmdb_76163,gen_adventure,2,False
mov_tmdb_76163,gen_thriller,3,False
mov_tmdb_77953,gen_comedy,1,True
mov_tmdb_85985,gen_action,1,True
mov_tmdb_85985,gen_thriller,2,False
mov_tmdb_85985,gen_romance,3,False
mov_tmdb_71864,gen_fantasy,1,True
mov_tmdb_71864,gen_drama,2,False
mov_tmdb_71864,gen_comedy,3,False
mov_tmdb_71864,gen_family,4,False
mov_tmdb_82633,gen_crime,1,True
mov_tmdb_82633,gen_drama,2,False
mov_tmdb_82633,gen_western,3,False
mov_tmdb_77883,gen_horror,1,True
mov_tmdb_77883,gen_thriller,2,False
mov_tmdb_96724,gen_drama,1,True
mov_tmdb_96724,gen_romance,2,False
mov_tmdb_96724,gen_history,3,False
mov_tmdb_80278,gen_drama,1,True
mov_tmdb_80278,gen_thriller,2,False
mov_tmdb_80278,gen_history,3,False
mov_tmdb_71679,gen_action,1,True
mov_tmdb_71679,gen_horror,2,False
mov_tmdb_71679,gen_science_fiction,3,False
mov_tmdb_76492,gen_animation,1,True
mov_tmdb_76492,gen_comedy,2,False
mov_tmdb_76492,gen_family,3,False
mov_tmdb_76492,gen_fantasy,4,False
mov_tmdb_82675,gen_action,1,True
mov_tmdb_82675,gen_crime,2,False
mov_tmdb_82675,gen_thriller,3,False
mov_tmdb_114150,gen_comedy,1,True
mov_tmdb_114150,gen_music,2,False
mov_tmdb_114150,gen_romance,3,False
mov_tmdb_62214,gen_animation,1,True
mov_tmdb_62214,gen_comedy,2,False
mov_tmdb_62214,gen_family,3,False
mov_tmdb_82507,gen_horror,1,True
mov_tmdb_82507,gen_thriller,2,False
mov_tmdb_82507,gen_mystery,3,False
mov_tmdb_122857,gen_action,1,True
mov_tmdb_122857,gen_science_fiction,2,False
mov_tmdb_122857,gen_thriller,3,False
mov_tmdb_87826,gen_comedy,1,True
mov_tmdb_87826,gen_action,2,False
mov_tmdb_87826,gen_drama,3,False
mov_tmdb_61012,gen_thriller,1,True
mov_tmdb_61012,gen_horror,2,False
mov_tmdb_61012,gen_mystery,3,False
mov_tmdb_68734,gen_drama,1,True
mov_tmdb_68734,gen_thriller,2,False
mov_tmdb_99770,gen_family,1,True
mov_tmdb_99770,gen_adventure,2,False
mov_tmdb_99770,gen_comedy,3,False
mov_tmdb_82990,gen_horror,1,True
mov_tmdb_37724,gen_action,1,True
mov_tmdb_37724,gen_adventure,2,False
mov_tmdb_37724,gen_thriller,3,False
mov_tmdb_83542,gen_drama,1,True
mov_tmdb_83542,gen_science_fiction,2,False
mov_tmdb_82690,gen_family,1,True
mov_tmdb_82690,gen_animation,2,False
mov_tmdb_82690,gen_comedy,3,False
mov_tmdb_82690,gen_adventure,4,False
mov_tmdb_72976,gen_history,1,True
mov_tmdb_72976,gen_drama,2,False
mov_tmdb_50620,gen_fantasy,1,True
mov_tmdb_50620,gen_drama,2,False
mov_tmdb_50620,gen_romance,3,False
mov_tmdb_82693,gen_drama,1,True
mov_tmdb_82693,gen_comedy,2,False
mov_tmdb_82693,gen_romance,3,False
mov_tmdb_75629,gen_animation,1,True
mov_tmdb_75629,gen_science_fiction,2,False
mov_tmdb_75629,gen_action,3,False
mov_tmdb_75629,gen_drama,4,False
mov_tmdb_87827,gen_adventure,1,True
mov_tmdb_87827,gen_drama,2,False
mov_tmdb_81188,gen_action,1,True
mov_tmdb_81188,gen_adventure,2,False
mov_tmdb_81188,gen_animation,3,False
mov_tmdb_81188,gen_family,4,False
mov_tmdb_81188,gen_fantasy,5,False
mov_tmdb_151743,gen_comedy,1,True
mov_tmdb_151743,gen_adventure,2,False
mov_tmdb_151743,gen_drama,3,False
mov_tmdb_49051,gen_adventure,1,True
mov_tmdb_49051,gen_fantasy,2,False
mov_tmdb_49051,gen_action,3,False
mov_tmdb_82695,gen_history,1,True
mov_tmdb_82695,gen_drama,2,False
mov_tmdb_97630,gen_thriller,1,True
mov_tmdb_97630,gen_drama,2,False
mov_tmdb_98567,gen_action,1,True
mov_tmdb_98567,gen_adventure,2,False
mov_tmdb_75780,gen_crime,1,True
mov_tmdb_75780,gen_drama,2,False
mov_tmdb_75780,gen_thriller,3,False
mov_tmdb_75780,gen_action,4,False
mov_tmdb_89492,gen_comedy,1,True
mov_tmdb_68718,gen_drama,1,True
mov_tmdb_68718,gen_western,2,False
mov_tmdb_88042,gen_comedy,1,True
mov_tmdb_121826,gen_drama,1,True
mov_tmdb_121826,gen_comedy,2,False
mov_tmdb_121826,gen_romance,3,False
mov_tmdb_82682,gen_crime,1,True
mov_tmdb_82682,gen_drama,2,False
mov_tmdb_82682,gen_action,3,False
mov_tmdb_82682,gen_thriller,4,False
mov_tmdb_60304,gen_fantasy,1,True
mov_tmdb_60304,gen_horror,2,False
mov_tmdb_60304,gen_action,3,False
mov_tmdb_132232,gen_horror,1,True
mov_tmdb_82654,gen_horror,1,True
mov_tmdb_82654,gen_comedy,2,False
mov_tmdb_82654,gen_romance,3,False
mov_tmdb_47964,gen_action,1,True
mov_tmdb_47964,gen_thriller,2,False
mov_tmdb_109431,gen_comedy,1,True
mov_tmdb_109431,gen_crime,2,False
mov_tmdb_112949,gen_romance,1,True
mov_tmdb_112949,gen_thriller,2,False
mov_tmdb_68179,gen_animation,1,True
mov_tmdb_68179,gen_comedy,2,False
mov_tmdb_68179,gen_adventure,3,False
mov_tmdb_68179,gen_family,4,False
mov_tmdb_68179,gen_science_fiction,5,False
mov_tmdb_81005,gen_fantasy,1,True
mov_tmdb_81005,gen_action,2,False
mov_tmdb_81005,gen_adventure,3,False
mov_tmdb_81005,gen_drama,4,False
mov_tmdb_68728,gen_fantasy,1,True
mov_tmdb_68728,gen_adventure,2,False
mov_tmdb_68728,gen_family,3,False
mov_tmdb_49519,gen_animation,1,True
mov_tmdb_49519,gen_adventure,2,False
mov_tmdb_49519,gen_family,3,False
mov_tmdb_49519,gen_comedy,4,False
mov_tmdb_117263,gen_action,1,True
mov_tmdb_117263,gen_thriller,2,False
mov_tmdb_188183,gen_comedy,1,True
mov_tmdb_188183,gen_romance,2,False
mov_tmdb_72559,gen_action,1,True
mov_tmdb_72559,gen_science_fiction,2,False
mov_tmdb_72559,gen_adventure,3,False
mov_tmdb_72559,gen_thriller,4,False
mov_tmdb_109428,gen_horror,1,True
mov_tmdb_75612,gen_action,1,True
mov_tmdb_75612,gen_science_fiction,2,False
mov_tmdb_75612,gen_adventure,3,False
mov_tmdb_75612,gen_mystery,4,False
mov_tmdb_4258,gen_comedy,1,True
mov_tmdb_109410,gen_drama,1,True
mov_tmdb_68721,gen_action,1,True
mov_tmdb_68721,gen_adventure,2,False
mov_tmdb_68721,gen_science_fiction,3,False
mov_tmdb_134374,gen_comedy,1,True
mov_tmdb_134374,gen_crime,2,False
mov_tmdb_134374,gen_action,3,False
mov_tmdb_54138,gen_action,1,True
mov_tmdb_54138,gen_adventure,2,False
mov_tmdb_54138,gen_science_fiction,3,False
mov_tmdb_64682,gen_drama,1,True
mov_tmdb_64682,gen_romance,2,False
mov_tmdb_116711,gen_animation,1,True
mov_tmdb_116711,gen_adventure,2,False
mov_tmdb_116711,gen_family,3,False
mov_tmdb_116711,gen_fantasy,4,False
mov_tmdb_82992,gen_action,1,True
mov_tmdb_82992,gen_thriller,2,False
mov_tmdb_82992,gen_crime,3,False
mov_tmdb_109439,gen_comedy,1,True
mov_tmdb_75656,gen_thriller,1,True
mov_tmdb_75656,gen_crime,2,False
mov_tmdb_82700,gen_science_fiction,1,True
mov_tmdb_82700,gen_action,2,False
mov_tmdb_82700,gen_adventure,3,False
mov_tmdb_158015,gen_science_fiction,1,True
mov_tmdb_158015,gen_horror,2,False
mov_tmdb_158015,gen_thriller,3,False
mov_tmdb_116741,gen_comedy,1,True
mov_tmdb_49521,gen_action,1,True
mov_tmdb_49521,gen_adventure,2,False
mov_tmdb_49521,gen_science_fiction,3,False
mov_tmdb_109414,gen_action,1,True
mov_tmdb_109414,gen_comedy,2,False
mov_tmdb_62211,gen_animation,1,True
mov_tmdb_62211,gen_family,2,False
mov_tmdb_62211,gen_comedy,3,False
mov_tmdb_62211,gen_fantasy,4,False
mov_tmdb_72190,gen_action,1,True
mov_tmdb_72190,gen_horror,2,False
mov_tmdb_72190,gen_science_fiction,3,False
mov_tmdb_93456,gen_animation,1,True
mov_tmdb_93456,gen_comedy,2,False
mov_tmdb_93456,gen_family,3,False
mov_tmdb_93456,gen_science_fiction,4,False
mov_tmdb_136795,gen_action,1,True
mov_tmdb_136795,gen_comedy,2,False
mov_tmdb_136795,gen_crime,3,False
mov_tmdb_117251,gen_action,1,True
mov_tmdb_117251,gen_drama,2,False
mov_tmdb_117251,gen_thriller,3,False
mov_tmdb_57201,gen_action,1,True
mov_tmdb_57201,gen_adventure,2,False
mov_tmdb_57201,gen_western,3,False
mov_tmdb_109418,gen_comedy,1,True
mov_tmdb_68726,gen_action,1,True
mov_tmdb_68726,gen_science_fiction,2,False
mov_tmdb_68726,gen_adventure,3,False
mov_tmdb_77950,gen_animation,1,True
mov_tmdb_77950,gen_family,2,False
mov_tmdb_146216,gen_action,1,True
mov_tmdb_146216,gen_comedy,2,False
mov_tmdb_146216,gen_crime,3,False
mov_tmdb_146216,gen_thriller,4,False
mov_tmdb_138843,gen_horror,1,True
mov_tmdb_138843,gen_thriller,2,False
mov_tmdb_211954,gen_comedy,1,True
mov_tmdb_211954,gen_drama,2,False
mov_tmdb_149870,gen_animation,1,True
mov_tmdb_149870,gen_drama,2,False
mov_tmdb_149870,gen_history,3,False
mov_tmdb_149870,gen_romance,4,False
mov_tmdb_76170,gen_action,1,True
mov_tmdb_76170,gen_science_fiction,2,False
mov_tmdb_76170,gen_adventure,3,False
mov_tmdb_77931,gen_fantasy,1,True
mov_tmdb_77931,gen_family,2,False
mov_tmdb_77931,gen_comedy,3,False
mov_tmdb_77931,gen_animation,4,False
mov_tmdb_160588,gen_drama,1,True
mov_tmdb_110415,gen_action,1,True
mov_tmdb_110415,gen_science_fiction,2,False
mov_tmdb_110415,gen_drama,3,False
mov_tmdb_136400,gen_action,1,True
mov_tmdb_136400,gen_comedy,2,False
mov_tmdb_136400,gen_crime,3,False
mov_tmdb_68724,gen_science_fiction,1,True
mov_tmdb_68724,gen_action,2,False
mov_tmdb_68724,gen_drama,3,False
mov_tmdb_68724,gen_thriller,4,False
mov_tmdb_76285,gen_adventure,1,True
mov_tmdb_76285,gen_family,2,False
mov_tmdb_76285,gen_fantasy,3,False
mov_tmdb_138832,gen_comedy,1,True
mov_tmdb_138832,gen_crime,2,False
mov_tmdb_151960,gen_animation,1,True
mov_tmdb_151960,gen_family,2,False
mov_tmdb_151960,gen_adventure,3,False
mov_tmdb_151960,gen_comedy,4,False
mov_tmdb_132363,gen_drama,1,True
mov_tmdb_123553,gen_fantasy,1,True
mov_tmdb_123553,gen_action,2,False
mov_tmdb_123553,gen_mystery,3,False
mov_tmdb_87421,gen_science_fiction,1,True
mov_tmdb_87421,gen_action,2,False
mov_tmdb_87421,gen_thriller,3,False
mov_tmdb_96721,gen_drama,1,True
mov_tmdb_96721,gen_action,2,False
mov_tmdb_122906,gen_drama,1,True
mov_tmdb_122906,gen_romance,2,False
mov_tmdb_122906,gen_fantasy,3,False
mov_tmdb_91586,gen_horror,1,True
mov_tmdb_91586,gen_thriller,2,False
mov_tmdb_146233,gen_drama,1,True
mov_tmdb_146233,gen_thriller,2,False
mov_tmdb_146233,gen_crime,3,False
mov_tmdb_109451,gen_animation,1,True
mov_tmdb_109451,gen_family,2,False
mov_tmdb_109451,gen_comedy,3,False
mov_tmdb_49047,gen_science_fiction,1,True
mov_tmdb_49047,gen_thriller,2,False
mov_tmdb_49047,gen_drama,3,False
mov_tmdb_107846,gen_action,1,True
mov_tmdb_107846,gen_thriller,2,False
mov_tmdb_109424,gen_action,1,True
mov_tmdb_109424,gen_drama,2,False
mov_tmdb_109424,gen_thriller,3,False
mov_tmdb_133805,gen_drama,1,True
mov_tmdb_133805,gen_horror,2,False
mov_tmdb_76203,gen_drama,1,True
mov_tmdb_76203,gen_history,2,False
mov_tmdb_208134,gen_comedy,1,True
mov_tmdb_80274,gen_science_fiction,1,True
mov_tmdb_80274,gen_action,2,False
mov_tmdb_80274,gen_adventure,3,False
mov_tmdb_109091,gen_thriller,1,True
mov_tmdb_109091,gen_crime,2,False
mov_tmdb_109091,gen_drama,3,False
mov_tmdb_175574,gen_animation,1,True
mov_tmdb_175574,gen_comedy,2,False
mov_tmdb_175574,gen_family,3,False
mov_tmdb_76338,gen_action,1,True
mov_tmdb_76338,gen_adventure,2,False
mov_tmdb_76338,gen_fantasy,3,False
mov_tmdb_137093,gen_comedy,1,True
mov_tmdb_204435,gen_action,1,True
mov_tmdb_204435,gen_science_fiction,2,False
mov_tmdb_205220,gen_drama,1,True
mov_tmdb_203833,gen_drama,1,True
mov_tmdb_146304,gen_comedy,1,True
mov_tmdb_101299,gen_adventure,1,True
mov_tmdb_101299,gen_action,2,False
mov_tmdb_101299,gen_science_fiction,3,False
mov_tmdb_109445,gen_animation,1,True
mov_tmdb_109445,gen_family,2,False
mov_tmdb_109445,gen_adventure,3,False
mov_tmdb_109445,gen_fantasy,4,False
mov_tmdb_140823,gen_comedy,1,True
mov_tmdb_140823,gen_drama,2,False
mov_tmdb_140823,gen_history,3,False
mov_tmdb_168672,gen_drama,1,True
mov_tmdb_168672,gen_crime,2,False
mov_tmdb_64686,gen_drama,1,True
mov_tmdb_64686,gen_action,2,False
mov_tmdb_64686,gen_fantasy,3,False
mov_tmdb_57158,gen_fantasy,1,True
mov_tmdb_57158,gen_adventure,2,False
mov_tmdb_57158,gen_action,3,False
mov_tmdb_109443,gen_comedy,1,True
mov_tmdb_116745,gen_comedy,1,True
mov_tmdb_116745,gen_drama,2,False
mov_tmdb_116745,gen_fantasy,3,False
mov_tmdb_77951,gen_animation,1,True
mov_tmdb_77951,gen_family,2,False
mov_tmdb_77951,gen_adventure,3,False
mov_tmdb_44977,gen_action,1,True
mov_tmdb_44977,gen_crime,2,False
mov_tmdb_193756,gen_war,1,True
mov_tmdb_193756,gen_action,2,False
mov_tmdb_193756,gen_drama,3,False
mov_tmdb_219572,gen_action,1,True
mov_tmdb_219572,gen_crime,2,False
mov_tmdb_219572,gen_drama,3,False
mov_tmdb_106646,gen_crime,1,True
mov_tmdb_106646,gen_drama,2,False
mov_tmdb_106646,gen_comedy,3,False
mov_tmdb_152737,gen_comedy,1,True
mov_tmdb_152737,gen_drama,2,False
mov_tmdb_227348,gen_horror,1,True
mov_tmdb_227348,gen_thriller,2,False
mov_tmdb_168530,gen_action,1,True
mov_tmdb_168530,gen_comedy,2,False
mov_tmdb_119892,gen_action,1,True
mov_tmdb_119892,gen_adventure,2,False
mov_tmdb_119892,gen_family,3,False
mov_tmdb_119892,gen_fantasy,4,False
mov_tmdb_137094,gen_action,1,True
mov_tmdb_137094,gen_drama,2,False
mov_tmdb_137094,gen_thriller,3,False
mov_tmdb_227783,gen_animation,1,True
mov_tmdb_227783,gen_comedy,2,False
mov_tmdb_227783,gen_family,3,False
mov_tmdb_227783,gen_adventure,4,False
mov_tmdb_100241,gen_horror,1,True
mov_tmdb_100241,gen_thriller,2,False
mov_tmdb_152760,gen_war,1,True
mov_tmdb_152760,gen_drama,2,False
mov_tmdb_152760,gen_history,3,False
mov_tmdb_97020,gen_action,1,True
mov_tmdb_97020,gen_science_fiction,2,False
mov_tmdb_97020,gen_thriller,3,False
mov_tmdb_137106,gen_animation,1,True
mov_tmdb_137106,gen_family,2,False
mov_tmdb_137106,gen_adventure,3,False
mov_tmdb_137106,gen_comedy,4,False
mov_tmdb_137106,gen_fantasy,5,False
mov_tmdb_82703,gen_animation,1,True
mov_tmdb_82703,gen_science_fiction,2,False
mov_tmdb_82703,gen_comedy,3,False
mov_tmdb_82703,gen_adventure,4,False
mov_tmdb_82703,gen_family,5,False
mov_tmdb_76649,gen_action,1,True
mov_tmdb_76649,gen_adventure,2,False
mov_tmdb_76649,gen_history,3,False
mov_tmdb_76649,gen_romance,4,False
mov_tmdb_76649,gen_drama,5,False
mov_tmdb_225574,gen_action,1,True
mov_tmdb_225574,gen_thriller,2,False
mov_tmdb_225574,gen_mystery,3,False
mov_tmdb_120467,gen_comedy,1,True
mov_tmdb_120467,gen_drama,2,False
mov_tmdb_235260,gen_drama,1,True
mov_tmdb_53182,gen_action,1,True
mov_tmdb_53182,gen_drama,2,False
mov_tmdb_53182,gen_war,3,False
mov_tmdb_86834,gen_drama,1,True
mov_tmdb_86834,gen_adventure,2,False
mov_tmdb_136797,gen_action,1,True
mov_tmdb_136797,gen_crime,2,False
mov_tmdb_136797,gen_drama,3,False
mov_tmdb_136797,gen_thriller,4,False
mov_tmdb_157350,gen_action,1,True
mov_tmdb_157350,gen_adventure,2,False
mov_tmdb_157350,gen_science_fiction,3,False
mov_tmdb_236737,gen_comedy,1,True
mov_tmdb_236737,gen_romance,2,False
mov_tmdb_172385,gen_animation,1,True
mov_tmdb_172385,gen_adventure,2,False
mov_tmdb_172385,gen_comedy,3,False
mov_tmdb_172385,gen_family,4,False
mov_tmdb_100402,gen_action,1,True
mov_tmdb_100402,gen_adventure,2,False
mov_tmdb_100402,gen_science_fiction,3,False
mov_tmdb_145220,gen_comedy,1,True
mov_tmdb_145220,gen_adventure,2,False
mov_tmdb_145220,gen_crime,3,False
mov_tmdb_145220,gen_family,4,False
mov_tmdb_236751,gen_drama,1,True
mov_tmdb_262391,gen_comedy,1,True
mov_tmdb_102382,gen_action,1,True
mov_tmdb_102382,gen_adventure,2,False
mov_tmdb_102382,gen_science_fiction,3,False
mov_tmdb_193610,gen_comedy,1,True
mov_tmdb_193610,gen_romance,2,False
mov_tmdb_157353,gen_thriller,1,True
mov_tmdb_157353,gen_science_fiction,2,False
mov_tmdb_157353,gen_drama,3,False
mov_tmdb_157353,gen_mystery,4,False
mov_tmdb_254473,gen_action,1,True
mov_tmdb_254473,gen_crime,2,False
mov_tmdb_254473,gen_drama,3,False
mov_tmdb_195589,gen_comedy,1,True
mov_tmdb_124905,gen_action,1,True
mov_tmdb_124905,gen_drama,2,False
mov_tmdb_124905,gen_science_fiction,3,False
mov_tmdb_127585,gen_action,1,True
mov_tmdb_127585,gen_adventure,2,False
mov_tmdb_127585,gen_science_fiction,3,False
mov_tmdb_232672,gen_comedy,1,True
mov_tmdb_232672,gen_romance,2,False
mov_tmdb_188161,gen_comedy,1,True
mov_tmdb_188161,gen_western,2,False
mov_tmdb_137113,gen_action,1,True
mov_tmdb_137113,gen_science_fiction,2,False
mov_tmdb_102651,gen_fantasy,1,True
mov_tmdb_102651,gen_adventure,2,False
mov_tmdb_102651,gen_action,3,False
mov_tmdb_102651,gen_family,4,False
mov_tmdb_102651,gen_romance,5,False
mov_tmdb_222935,gen_romance,1,True
mov_tmdb_222935,gen_drama,2,False
mov_tmdb_187017,gen_crime,1,True
mov_tmdb_187017,gen_comedy,2,False
mov_tmdb_187017,gen_action,3,False
mov_tmdb_82702,gen_fantasy,1,True
mov_tmdb_82702,gen_action,2,False
mov_tmdb_82702,gen_adventure,3,False
mov_tmdb_82702,gen_animation,4,False
mov_tmdb_82702,gen_family,5,False
mov_tmdb_184098,gen_comedy,1,True
mov_tmdb_184098,gen_romance,2,False
mov_tmdb_91314,gen_science_fiction,1,True
mov_tmdb_91314,gen_action,2,False
mov_tmdb_91314,gen_adventure,3,False
mov_tmdb_184346,gen_thriller,1,True
mov_tmdb_184346,gen_crime,2,False
mov_tmdb_184346,gen_horror,3,False
mov_tmdb_226486,gen_comedy,1,True
mov_tmdb_119450,gen_science_fiction,1,True
mov_tmdb_119450,gen_action,2,False
mov_tmdb_119450,gen_drama,3,False
mov_tmdb_119450,gen_thriller,4,False
mov_tmdb_243683,gen_romance,1,True
mov_tmdb_243683,gen_drama,2,False
mov_tmdb_243683,gen_music,3,False
mov_tmdb_218836,gen_animation,1,True
mov_tmdb_218836,gen_comedy,2,False
mov_tmdb_218836,gen_adventure,3,False
mov_tmdb_218836,gen_family,4,False
mov_tmdb_225886,gen_comedy,1,True
mov_tmdb_238636,gen_horror,1,True
mov_tmdb_238636,gen_thriller,2,False
mov_tmdb_184315,gen_action,1,True
mov_tmdb_184315,gen_adventure,2,False
mov_tmdb_240832,gen_action,1,True
mov_tmdb_240832,gen_science_fiction,2,False
mov_tmdb_118340,gen_action,1,True
mov_tmdb_118340,gen_science_fiction,2,False
mov_tmdb_118340,gen_adventure,3,False
mov_tmdb_282631,gen_war,1,True
mov_tmdb_282631,gen_action,2,False
mov_tmdb_282631,gen_drama,3,False
mov_tmdb_282631,gen_history,4,False
mov_tmdb_216282,gen_action,1,True
mov_tmdb_216282,gen_thriller,2,False
mov_tmdb_228194,gen_drama,1,True
mov_tmdb_228194,gen_comedy,2,False
mov_tmdb_98566,gen_science_fiction,1,True
mov_tmdb_98566,gen_action,2,False
mov_tmdb_98566,gen_adventure,3,False
mov_tmdb_98566,gen_comedy,4,False
mov_tmdb_138103,gen_action,1,True
mov_tmdb_138103,gen_adventure,2,False
mov_tmdb_138103,gen_thriller,3,False
mov_tmdb_265712,gen_animation,1,True
mov_tmdb_265712,gen_adventure,2,False
mov_tmdb_265712,gen_science_fiction,3,False
mov_tmdb_265712,gen_drama,4,False
mov_tmdb_265712,gen_family,5,False
mov_tmdb_265712,gen_fantasy,6,False
mov_tmdb_193893,gen_comedy,1,True
mov_tmdb_249164,gen_drama,1,True
mov_tmdb_170687,gen_animation,1,True
mov_tmdb_170687,gen_comedy,2,False
mov_tmdb_170687,gen_family,3,False
mov_tmdb_170687,gen_fantasy,4,False
mov_tmdb_198663,gen_action,1,True
mov_tmdb_198663,gen_mystery,2,False
mov_tmdb_198663,gen_science_fiction,3,False
mov_tmdb_198663,gen_thriller,4,False
mov_tmdb_156022,gen_thriller,1,True
mov_tmdb_156022,gen_action,2,False
mov_tmdb_156022,gen_crime,3,False
mov_tmdb_250546,gen_horror,1,True
mov_tmdb_49017,gen_horror,1,True
mov_tmdb_49017,gen_action,2,False
mov_tmdb_49017,gen_fantasy,3,False
mov_tmdb_210577,gen_mystery,1,True
mov_tmdb_210577,gen_thriller,2,False
mov_tmdb_210577,gen_drama,3,False
mov_tmdb_228326,gen_animation,1,True
mov_tmdb_228326,gen_family,2,False
mov_tmdb_228326,gen_fantasy,3,False
mov_tmdb_218778,gen_family,1,True
mov_tmdb_218778,gen_comedy,2,False
mov_tmdb_205587,gen_drama,1,True
mov_tmdb_228150,gen_war,1,True
mov_tmdb_228150,gen_drama,2,False
mov_tmdb_228150,gen_action,3,False
mov_tmdb_245891,gen_action,1,True
mov_tmdb_245891,gen_thriller,2,False
mov_tmdb_194662,gen_drama,1,True
mov_tmdb_194662,gen_comedy,2,False
mov_tmdb_177572,gen_adventure,1,True
mov_tmdb_177572,gen_family,2,False
mov_tmdb_177572,gen_animation,3,False
mov_tmdb_177572,gen_action,4,False
mov_tmdb_177572,gen_comedy,5,False
mov_tmdb_242512,gen_horror,1,True
mov_tmdb_157336,gen_adventure,1,True
mov_tmdb_157336,gen_drama,2,False
mov_tmdb_157336,gen_science_fiction,3,False
mov_tmdb_266856,gen_drama,1,True
mov_tmdb_266856,gen_romance,2,False
mov_tmdb_100042,gen_comedy,1,True
mov_tmdb_227159,gen_comedy,1,True
mov_tmdb_205596,gen_history,1,True
mov_tmdb_205596,gen_drama,2,False
mov_tmdb_205596,gen_thriller,3,False
mov_tmdb_205596,gen_war,4,False
mov_tmdb_131631,gen_science_fiction,1,True
mov_tmdb_131631,gen_adventure,2,False
mov_tmdb_131631,gen_thriller,3,False
mov_tmdb_270946,gen_family,1,True
mov_tmdb_270946,gen_animation,2,False
mov_tmdb_270946,gen_adventure,3,False
mov_tmdb_270946,gen_comedy,4,False
mov_tmdb_116149,gen_comedy,1,True
mov_tmdb_116149,gen_adventure,2,False
mov_tmdb_116149,gen_family,3,False
mov_tmdb_147441,gen_adventure,1,True
mov_tmdb_147441,gen_drama,2,False
mov_tmdb_147441,gen_action,3,False
mov_tmdb_122917,gen_action,1,True
mov_tmdb_122917,gen_adventure,2,False
mov_tmdb_122917,gen_fantasy,3,False
mov_tmdb_68737,gen_adventure,1,True
mov_tmdb_68737,gen_fantasy,2,False
mov_tmdb_260346,gen_thriller,1,True
mov_tmdb_260346,gen_action,2,False
mov_tmdb_181533,gen_adventure,1,True
mov_tmdb_181533,gen_comedy,2,False
mov_tmdb_181533,gen_fantasy,3,False
mov_tmdb_181533,gen_family,4,False
mov_tmdb_304410,gen_comedy,1,True
mov_tmdb_304410,gen_music,2,False
mov_tmdb_304410,gen_drama,3,False
mov_tmdb_196867,gen_comedy,1,True
mov_tmdb_196867,gen_drama,2,False
mov_tmdb_196867,gen_family,3,False
mov_tmdb_297222,gen_comedy,1,True
mov_tmdb_297222,gen_drama,2,False
mov_tmdb_297222,gen_science_fiction,3,False
mov_tmdb_224141,gen_fantasy,1,True
mov_tmdb_224141,gen_comedy,2,False
mov_tmdb_190859,gen_war,1,True
mov_tmdb_190859,gen_action,2,False
mov_tmdb_227306,gen_drama,1,True
mov_tmdb_227306,gen_war,2,False
mov_tmdb_252838,gen_comedy,1,True
mov_tmdb_207703,gen_crime,1,True
mov_tmdb_207703,gen_comedy,2,False
mov_tmdb_207703,gen_action,3,False
mov_tmdb_207703,gen_adventure,4,False
mov_tmdb_228165,gen_adventure,1,True
