date_key,date,year,quarter,month,month_name,day
20220126,2022-01-26,2022,1,1,January,26
20220131,2022-01-31,2022,1,1,January,31
20220201,2022-02-01,2022,1,2,February,1
20220202,2022-02-02,2022,1,2,February,2
20220209,2022-02-09,2022,1,2,February,9
20220210,2022-02-10,2022,1,2,February,10
20220216,2022-02-16,2022,1,2,February,16
20220217,2022-02-17,2022,1,2,February,17
20220223,2022-02-23,2022,1,2,February,23
20220224,2022-02-24,2022,1,2,February,24
20220225,2022-02-25,2022,1,2,February,25
20220301,2022-03-01,2022,1,3,March,1
20220310,2022-03-10,2022,1,3,March,10
20220316,2022-03-16,2022,1,3,March,16
20220317,2022-03-17,2022,1,3,March,17
20220323,2022-03-23,2022,1,3,March,23
20220324,2022-03-24,2022,1,3,March,24
20220330,2022-03-30,2022,1,3,March,30
20220401,2022-04-01,2022,2,4,April,1
20220406,2022-04-06,2022,2,4,April,6
20220407,2022-04-07,2022,2,4,April,7
20220413,2022-04-13,2022,2,4,April,13
20220414,2022-04-14,2022,2,4,April,14
20220420,2022-04-20,2022,2,4,April,20
20220427,2022-04-27,2022,2,4,April,27
20220428,2022-04-28,2022,2,4,April,28
20220429,2022-04-29,2022,2,4,April,29
20220430,2022-04-30,2022,2,4,April,30
20220504,2022-05-04,2022,2,5,May,4
20220512,2022-05-12,2022,2,5,May,12
20220513,2022-05-13,2022,2,5,May,13
20220518,2022-05-18,2022,2,5,May,18
20220520,2022-05-20,2022,2,5,May,20
20220521,2022-05-21,2022,2,5,May,21
20220525,2022-05-25,2022,2,5,May,25
20220526,2022-05-26,2022,2,5,May,26
20220527,2022-05-27,2022,2,5,May,27
20220601,2022-06-01,2022,2,6,June,1
20220602,2022-06-02,2022,2,6,June,2
20220603,2022-06-03,2022,2,6,June,3
20220615,2022-06-15,2022,2,6,June,15
20220616,2022-06-16,2022,2,6,June,16
20220622,2022-06-22,2022,2,6,June,22
20220623,2022-06-23,2022,2,6,June,23
20220624,2022-06-24,2022,2,6,June,24
20220629,2022-06-29,2022,2,6,June,29
20220701,2022-07-01,2022,3,7,July,1
20220706,2022-07-06,2022,3,7,July,6
20220707,2022-07-07,2022,3,7,July,7
20220714,2022-07-14,2022,3,7,July,14
20220720,2022-07-20,2022,3,7,July,20
20220727,2022-07-27,2022,3,7,July,27
20220730,2022-07-30,2022,3,7,July,30
20220803,2022-08-03,2022,3,8,August,3
20220804,2022-08-04,2022,3,8,August,4
20220805,2022-08-05,2022,3,8,August,5
20220811,2022-08-11,2022,3,8,August,11
20220812,2022-08-12,2022,3,8,August,12
20220824,2022-08-24,2022,3,8,August,24
20220825,2022-08-25,2022,3,8,August,25
20220904,2022-09-04,2022,3,9,September,4
20220908,2022-09-08,2022,3,9,September,8
20220909,2022-09-09,2022,3,9,September,9
20220915,2022-09-15,2022,3,9,September,15
20220916,2022-09-16,2022,3,9,September,16
20220918,2022-09-18,2022,3,9,September,18
20220921,2022-09-21,2022,3,9,September,21
20220923,2022-09-23,2022,3,9,September,23
20220927,2022-09-27,2022,3,9,September,27
20220929,2022-09-29,2022,3,9,September,29
20220930,2022-09-30,2022,3,9,September,30
20221005,2022-10-05,2022,4,10,October,5
20221007,2022-10-07,2022,4,10,October,7
20221012,2022-10-12,2022,4,10,October,12
20221014,2022-10-14,2022,4,10,October,14
20221019,2022-10-19,2022,4,10,October,19
20221020,2022-10-20,2022,4,10,October,20
20221026,2022-10-26,2022,4,10,October,26
20221028,2022-10-28,2022,4,10,October,28
20221101,2022-11-01,2022,4,11,November,1
20221103,2022-11-03,2022,4,11,November,3
20221104,2022-11-04,2022,4,11,November,4
20221109,2022-11-09,2022,4,11,November,9
20221111,2022-11-11,2022,4,11,November,11
20221117,2022-11-17,2022,4,11,November,17
20221118,2022-11-18,2022,4,11,November,18
20221122,2022-11-22,2022,4,11,November,22
20221123,2022-11-23,2022,4,11,November,23
20221125,2022-11-25,2022,4,11,November,25
20221130,2022-11-30,2022,4,11,November,30
20221201,2022-12-01,2022,4,12,December,1
20221207,2022-12-07,2022,4,12,December,7
20221209,2022-12-09,2022,4,12,December,9
20221214,2022-12-14,2022,4,12,December,14
20221216,2022-12-16,2022,4,12,December,16
20221220,2022-12-20,2022,4,12,December,20
20221222,2022-12-22,2022,4,12,December,22
20221223,2022-12-23,2022,4,12,December,23
20221228,2022-12-28,2022,4,12,December,28
20221229,2022-12-29,2022,4,12,December,29
20230101,2023-01-01,2023,1,1,January,1
20230104,2023-01-04,2023,1,1,January,4
20230105,2023-01-05,2023,1,1,January,5
20230110,2023-01-10,2023,1,1,January,10
20230111,2023-01-11,2023,1,1,January,11
20230113,2023-01-13,2023,1,1,January,13
20230119,2023-01-19,2023,1,1,January,19
20230120,2023-01-20,2023,1,1,January,20
20230122,2023-01-22,2023,1,1,January,22
20230125,2023-01-25,2023,1,1,January,25
20230201,2023-02-01,2023,1,2,February,1
20230203,2023-02-03,2023,1,2,February,3
20230209,2023-02-09,2023,1,2,February,9
20230210,2023-02-10,2023,1,2,February,10
20230215,2023-02-15,2023,1,2,February,15
20230222,2023-02-22,2023,1,2,February,22
20230223,2023-02-23,2023,1,2,February,23
20230224,2023-02-24,2023,1,2,February,24
20230301,2023-03-01,2023,1,3,March,1
20230302,2023-03-02,2023,1,3,March,2
20230308,2023-03-08,2023,1,3,March,8
20230310,2023-03-10,2023,1,3,March,10
20230315,2023-03-15,2023,1,3,March,15
20230321,2023-03-21,2023,1,3,March,21
20230323,2023-03-23,2023,1,3,March,23
20230329,2023-03-29,2023,1,3,March,29
20230405,2023-04-05,2023,2,4,April,5
20230407,2023-04-07,2023,2,4,April,7
20230412,2023-04-12,2023,2,4,April,12
20230414,2023-04-14,2023,2,4,April,14
20230419,2023-04-19,2023,2,4,April,19
20230428,2023-04-28,2023,2,4,April,28
20230503,2023-05-03,2023,2,5,May,3
20230504,2023-05-04,2023,2,5,May,4
20230505,2023-05-05,2023,2,5,May,5
20230511,2023-05-11,2023,2,5,May,11
20230516,2023-05-16,2023,2,5,May,16
20230517,2023-05-17,2023,2,5,May,17
20230518,2023-05-18,2023,2,5,May,18
20230525,2023-05-25,2023,2,5,May,25
20230531,2023-05-31,2023,2,5,May,31
20230602,2023-06-02,2023,2,6,June,2
20230606,2023-06-06,2023,2,6,June,6
20230608,2023-06-08,2023,2,6,June,8
20230613,2023-06-13,2023,2,6,June,13
20230614,2023-06-14,2023,2,6,June,14
20230615,2023-06-15,2023,2,6,June,15
20230616,2023-06-16,2023,2,6,June,16
20230622,2023-06-22,2023,2,6,June,22
20230625,2023-06-25,2023,2,6,June,25
20230628,2023-06-28,2023,2,6,June,28
20230703,2023-07-03,2023,3,7,July,3
20230705,2023-07-05,2023,3,7,July,5
20230708,2023-07-08,2023,3,7,July,8
20230714,2023-07-14,2023,3,7,July,14
20230715,2023-07-15,2023,3,7,July,15
20230719,2023-07-19,2023,3,7,July,19
20230726,2023-07-26,2023,3,7,July,26
20230731,2023-07-31,2023,3,7,July,31
20230802,2023-08-02,2023,3,8,August,2
20230809,2023-08-09,2023,3,8,August,9
20230811,2023-08-11,2023,3,8,August,11
20230816,2023-08-16,2023,3,8,August,16
20230817,2023-08-17,2023,3,8,August,17
20230823,2023-08-23,2023,3,8,August,23
20230825,2023-08-25,2023,3,8,August,25
20230830,2023-08-30,2023,3,8,August,30
20230906,2023-09-06,2023,3,9,September,6
20230907,2023-09-07,2023,3,9,September,7
20230913,2023-09-13,2023,3,9,September,13
20230914,2023-09-14,2023,3,9,September,14
20230915,2023-09-15,2023,3,9,September,15
20230921,2023-09-21,2023,3,9,September,21
20230927,2023-09-27,2023,3,9,September,27
20230928,2023-09-28,2023,3,9,September,28
20231003,2023-10-03,2023,4,10,October,3
20231004,2023-10-04,2023,4,10,October,4
20231012,2023-10-12,2023,4,10,October,12
20231013,2023-10-13,2023,4,10,October,13
20231018,2023-10-18,2023,4,10,October,18
20231019,2023-10-19,2023,4,10,October,19
20231025,2023-10-25,2023,4,10,October,25
20231026,2023-10-26,2023,4,10,October,26
20231027,2023-10-27,2023,4,10,October,27
20231103,2023-11-03,2023,4,11,November,3
20231108,2023-11-08,2023,4,11,November,8
20231110,2023-11-10,2023,4,11,November,10
20231112,2023-11-12,2023,4,11,November,12
20231113,2023-11-13,2023,4,11,November,13
20231115,2023-11-15,2023,4,11,November,15
20231116,2023-11-16,2023,4,11,November,16
20231122,2023-11-22,2023,4,11,November,22
20231129,2023-11-29,2023,4,11,November,29
20231130,2023-11-30,2023,4,11,November,30
20231201,2023-12-01,2023,4,12,December,1
20231206,2023-12-06,2023,4,12,December,6
20231207,2023-12-07,2023,4,12,December,7
20231213,2023-12-13,2023,4,12,December,13
20231214,2023-12-14,2023,4,12,December,14
20231215,2023-12-15,2023,4,12,December,15
20231220,2023-12-20,2023,4,12,December,20
20231221,2023-12-21,2023,4,12,December,21
20231222,2023-12-22,2023,4,12,December,22
20231225,2023-12-25,2023,4,12,December,25
20240101,2024-01-01,2024,1,1,January,1
20240103,2024-01-03,2024,1,1,January,3
20240108,2024-01-08,2024,1,1,January,8
20240110,2024-01-10,2024,1,1,January,10
20240111,2024-01-11,2024,1,1,January,11
20240124,2024-01-24,2024,1,1,January,24
20240125,2024-01-25,2024,1,1,January,25
20240131,2024-01-31,2024,1,1,January,31
20240207,2024-02-07,2024,1,2,February,7
20240210,2024-02-10,2024,1,2,February,10
20240214,2024-02-14,2024,1,2,February,14
20240215,2024-02-15,2024,1,2,February,15
20240216,2024-02-16,2024,1,2,February,16
20240222,2024-02-22,2024,1,2,February,22
20240223,2024-02-23,2024,1,2,February,23
20240227,2024-02-27,2024,1,2,February,27
20240302,2024-03-02,2024,1,3,March,2
20240306,2024-03-06,2024,1,3,March,6
20240307,2024-03-07,2024,1,3,March,7
20240308,2024-03-08,2024,1,3,March,8
20240319,2024-03-19,2024,1,3,March,19
20240320,2024-03-20,2024,1,3,March,20
20240321,2024-03-21,2024,1,3,March,21
20240327,2024-03-27,2024,1,3,March,27
20240328,2024-03-28,2024,1,3,March,28
20240403,2024-04-03,2024,2,4,April,3
20240404,2024-04-04,2024,2,4,April,4
20240410,2024-04-10,2024,2,4,April,10
20240411,2024-04-11,2024,2,4,April,11
20240416,2024-04-16,2024,2,4,April,16
20240418,2024-04-18,2024,2,4,April,18
20240424,2024-04-24,2024,2,4,April,24
20240426,2024-04-26,2024,2,4,April,26
20240430,2024-04-30,2024,2,4,April,30
20240501,2024-05-01,2024,2,5,May,1
20240508,2024-05-08,2024,2,5,May,8
20240515,2024-05-15,2024,2,5,May,15
20240522,2024-05-22,2024,2,5,May,22
20240530,2024-05-30,2024,2,5,May,30
20240605,2024-06-05,2024,2,6,June,5
20240606,2024-06-06,2024,2,6,June,6
20240607,2024-06-07,2024,2,6,June,7
20240611,2024-06-11,2024,2,6,June,11
20240619,2024-06-19,2024,2,6,June,19
20240620,2024-06-20,2024,2,6,June,20
20240621,2024-06-21,2024,2,6,June,21
20240626,2024-06-26,2024,2,6,June,26
20240628,2024-06-28,2024,2,6,June,28
20240703,2024-07-03,2024,3,7,July,3
20240704,2024-07-04,2024,3,7,July,4
20240710,2024-07-10,2024,3,7,July,10
20240718,2024-07-18,2024,3,7,July,18
20240719,2024-07-19,2024,3,7,July,19
20240724,2024-07-24,2024,3,7,July,24
20240726,2024-07-26,2024,3,7,July,26
20240731,2024-07-31,2024,3,7,July,31
20240801,2024-08-01,2024,3,8,August,1
20240807,2024-08-07,2024,3,8,August,7
20240813,2024-08-13,2024,3,8,August,13
20240821,2024-08-21,2024,3,8,August,21
20240822,2024-08-22,2024,3,8,August,22
20240828,2024-08-28,2024,3,8,August,28
20240829,2024-08-29,2024,3,8,August,29
20240904,2024-09-04,2024,3,9,September,4
20240905,2024-09-05,2024,3,9,September,5
20240907,2024-09-07,2024,3,9,September,7
20240911,2024-09-11,2024,3,9,September,11
20240912,2024-09-12,2024,3,9,September,12
20240913,2024-09-13,2024,3,9,September,13
20240918,2024-09-18,2024,3,9,September,18
20240919,2024-09-19,2024,3,9,September,19
20240925,2024-09-25,2024,3,9,September,25
20240926,2024-09-26,2024,3,9,September,26
20240927,2024-09-27,2024,3,9,September,27
20241001,2024-10-01,2024,4,10,October,1
20241007,2024-10-07,2024,4,10,October,7
20241009,2024-10-09,2024,4,10,October,9
20241010,2024-10-10,2024,4,10,October,10
20241014,2024-10-14,2024,4,10,October,14
20241016,2024-10-16,2024,4,10,October,16
20241022,2024-10-22,2024,4,10,October,22
20241024,2024-10-24,2024,4,10,October,24
20241025,2024-10-25,2024,4,10,October,25
20241030,2024-10-30,2024,4,10,October,30
20241031,2024-10-31,2024,4,10,October,31
20241101,2024-11-01,2024,4,11,November,1
20241107,2024-11-07,2024,4,11,November,7
20241108,2024-11-08,2024,4,11,November,8
20241113,2024-11-13,2024,4,11,November,13
20241114,2024-11-14,2024,4,11,November,14
20241120,2024-11-20,2024,4,11,November,20
20241121,2024-11-21,2024,4,11,November,21
20241127,2024-11-27,2024,4,11,November,27
20241204,2024-12-04,2024,4,12,December,4
20241205,2024-12-05,2024,4,12,December,5
20241206,2024-12-06,2024,4,12,December,6
20241208,2024-12-08,2024,4,12,December,8
20241211,2024-12-11,2024,4,12,December,11
20241218,2024-12-18,2024,4,12,December,18
20241219,2024-12-19,2024,4,12,December,19
20241220,2024-12-20,2024,4,12,December,20
20241225,2024-12-25,2024,4,12,December,25
20241227,2024-12-27,2024,4,12,December,27
20241229,2024-12-29,2024,4,12,December,29
20250101,2025-01-01,2025,1,1,January,1
20250108,2025-01-08,2025,1,1,January,8
20250109,2025-01-09,2025,1,1,January,9
20250115,2025-01-15,2025,1,1,January,15
20250116,2025-01-16,2025,1,1,January,16
20250117,2025-01-17,2025,1,1,January,17
20250122,2025-01-22,2025,1,1,January,22
20250124,2025-01-24,2025,1,1,January,24
20250129,2025-01-29,2025,1,1,January,29
20250206,2025-02-06,2025,1,2,February,6
20250207,2025-02-07,2025,1,2,February,7
20250210,2025-02-10,2025,1,2,February,10
20250212,2025-02-12,2025,1,2,February,12
20250213,2025-02-13,2025,1,2,February,13
20250214,2025-02-14,2025,1,2,February,14
20250220,2025-02-20,2025,1,2,February,20
20250221,2025-02-21,2025,1,2,February,21
20250224,2025-02-24,2025,1,2,February,24
20250228,2025-02-28,2025,1,2,February,28
20250303,2025-03-03,2025,1,3,March,3
20250312,2025-03-12,2025,1,3,March,12
20250317,2025-03-17,2025,1,3,March,17
20250319,2025-03-19,2025,1,3,March,19
20250326,2025-03-26,2025,1,3,March,26
20250327,2025-03-27,2025,1,3,March,27
20250329,2025-03-29,2025,1,3,March,29
20250331,2025-03-31,2025,1,3,March,31
20250403,2025-04-03,2025,2,4,April,3
20250407,2025-04-07,2025,2,4,April,7
20250409,2025-04-09,2025,2,4,April,9
20250410,2025-04-10,2025,2,4,April,10
20250416,2025-04-16,2025,2,4,April,16
20250423,2025-04-23,2025,2,4,April,23
20250430,2025-04-30,2025,2,4,April,30
20250502,2025-05-02,2025,2,5,May,2
20250508,2025-05-08,2025,2,5,May,8
20250509,2025-05-09,2025,2,5,May,9
20250514,2025-05-14,2025,2,5,May,14
20250517,2025-05-17,2025,2,5,May,17
20250519,2025-05-19,2025,2,5,May,19
20250522,2025-05-22,2025,2,5,May,22
20250523,2025-05-23,2025,2,5,May,23
20250530,2025-05-30,2025,2,5,May,30
20250602,2025-06-02,2025,2,6,June,2
20250604,2025-06-04,2025,2,6,June,4
20250605,2025-06-05,2025,2,6,June,5
20250606,2025-06-06,2025,2,6,June,6
20250612,2025-06-12,2025,2,6,June,12
20250618,2025-06-18,2025,2,6,June,18
20250620,2025-06-20,2025,2,6,June,20
20250623,2025-06-23,2025,2,6,June,23
20250625,2025-06-25,2025,2,6,June,25
20250630,2025-06-30,2025,2,6,June,30
20250702,2025-07-02,2025,3,7,July,2
20250709,2025-07-09,2025,3,7,July,9
20250714,2025-07-14,2025,3,7,July,14
20250716,2025-07-16,2025,3,7,July,16
20250718,2025-07-18,2025,3,7,July,18
20250719,2025-07-19,2025,3,7,July,19
20250723,2025-07-23,2025,3,7,July,23
20250724,2025-07-24,2025,3,7,July,24
20250725,2025-07-25,2025,3,7,July,25
20250728,2025-07-28,2025,3,7,July,28
20250730,2025-07-30,2025,3,7,July,30
20250804,2025-08-04,2025,3,8,August,4
20250806,2025-08-06,2025,3,8,August,6
20250808,2025-08-08,2025,3,8,August,8
20250813,2025-08-13,2025,3,8,August,13
20250814,2025-08-14,2025,3,8,August,14
20250820,2025-08-20,2025,3,8,August,20
20250822,2025-08-22,2025,3,8,August,22
20250826,2025-08-26,2025,3,8,August,26
20250827,2025-08-27,2025,3,8,August,27
20250828,2025-08-28,2025,3,8,August,28
20250903,2025-09-03,2025,3,9,September,3
20250905,2025-09-05,2025,3,9,September,5
20250910,2025-09-10,2025,3,9,September,10
20250913,2025-09-13,2025,3,9,September,13
20250917,2025-09-17,2025,3,9,September,17
20250918,2025-09-18,2025,3,9,September,18
20250919,2025-09-19,2025,3,9,September,19
20250922,2025-09-22,2025,3,9,September,22
20250923,2025-09-23,2025,3,9,September,23
20250924,2025-09-24,2025,3,9,September,24
20250925,2025-09-25,2025,3,9,September,25
20251001,2025-10-01,2025,4,10,October,1
20251006,2025-10-06,2025,4,10,October,6
20251008,2025-10-08,2025,4,10,October,8
20251014,2025-10-14,2025,4,10,October,14
20251015,2025-10-15,2025,4,10,October,15
20251021,2025-10-21,2025,4,10,October,21
20251022,2025-10-22,2025,4,10,October,22
20251023,2025-10-23,2025,4,10,October,23
20251105,2025-11-05,2025,4,11,November,5
20251106,2025-11-06,2025,4,11,November,6
20251110,2025-11-10,2025,4,11,November,10
20251111,2025-11-11,2025,4,11,November,11
20251112,2025-11-12,2025,4,11,November,12
20251119,2025-11-19,2025,4,11,November,19
20251126,2025-11-26,2025,4,11,November,26
20251203,2025-12-03,2025,4,12,December,3
20251205,2025-12-05,2025,4,12,December,5
20251214,2025-12-14,2025,4,12,December,14
20251215,2025-12-15,2025,4,12,December,15
20251216,2025-12-16,2025,4,12,December,16
20251217,2025-12-17,2025,4,12,December,17
20251218,2025-12-18,2025,4,12,December,18
20251219,2025-12-19,2025,4,12,December,19
20251224,2025-12-24,2025,4,12,December,24
20251225,2025-12-25,2025,4,12,December,25
20251231,2025-12-31,2025,4,12,December,31
